17,2021/3/15/23/54/12
6,2022/2/17/9/46/48
12,2020/1/18/0/16/25
1,2020/8/16/20/49/19
15,2022/1/9/15/43/10
11,2022/11/11/10/37/55
6,2022/2/8/13/52/35
15,2020/7/15/21/5/25
15,2021/11/2/0/28/11
14,2020/12/21/21/30/11
7,2021/6/7/20/56/36
11,2020/6/22/20/11/4
3,2020/3/23/7/6/23
18,2022/2/11/14/20/57
11,2022/2/27/14/2/38
14,2021/9/17/3/55/12
4,2020/6/8/9/11/24
1,2020/9/11/2/18/48
8,2020/8/14/3/31/41
15,2020/5/21/22/31/48
3,2021/7/4/19/11/17
13,2022/9/28/15/12/13
9,2022/9/9/5/31/39
8,2020/11/26/21/53/4
19,2020/9/11/13/55/24
13,2022/8/14/23/35/32
18,2021/5/28/17/25/40
14,2021/8/11/14/58/2
19,2020/10/11/8/19/30
13,2020/12/19/3/41/20
9,2020/3/28/6/55/10
13,2020/8/25/9/47/29
16,2020/3/26/9/42/11
16,2021/5/1/18/37/31
9,2021/8/3/21/5/10
17,2022/9/15/11/24/13
19,2020/1/23/13/35/59
6,2021/6/20/6/55/18
6,2020/8/1/17/0/46
3,2020/3/4/12/46/26
17,2022/4/27/4/57/39
4,2021/6/17/22/31/27
5,2021/3/16/4/29/16
15,2020/8/25/20/14/8
14,2020/11/7/7/2/16
15,2020/5/7/23/26/7
2,2020/10/6/23/33/8
5,2021/8/3/15/52/14
11,2022/10/27/7/23/54
18,2020/2/28/5/16/39
10,2022/6/24/10/35/33
10,2022/8/5/12/5/29
14,2020/7/4/10/22/36
7,2021/5/21/17/45/46
13,2022/9/18/1/17/37
4,2021/3/17/4/48/43
3,2022/4/2/9/24/17
9,2020/4/21/14/46/0
4,2021/4/23/17/38/51
10,2021/9/20/11/57/42
7,2021/10/26/11/57/50
11,2020/7/18/9/17/37
2,2020/11/15/15/9/5
11,2021/3/6/7/15/12
18,2020/1/8/18/8/17
14,2022/3/7/11/46/52
4,2022/1/14/6/1/46
12,2021/6/3/9/35/44
9,2021/8/8/20/33/47
15,2021/5/12/7/16/5
9,2021/6/20/8/43/47
9,2021/6/19/21/20/37
1,2022/3/26/18/6/25
5,2022/9/22/18/23/11
7,2021/5/7/7/3/31
13,2022/10/14/6/39/51
2,2020/4/20/16/44/40
10,2020/2/9/23/15/42
11,2021/7/7/21/13/51
2,2021/7/5/8/32/43
16,2021/1/20/22/25/56
7,2021/6/15/9/38/55
7,2020/1/11/12/19/29
6,2022/2/6/6/44/59
1,2020/4/5/22/36/48
9,2022/8/24/2/29/11
6,2021/3/27/19/6/0
9,2020/10/8/8/14/16
3,2020/8/14/17/33/48
2,2020/8/13/12/22/38
13,2021/5/19/17/2/14
18,2021/12/20/21/4/1
7,2021/1/7/1/15/16
16,2022/11/21/12/28/16
5,2022/5/4/13/15/29
18,2020/2/14/2/31/18
12,2020/12/3/9/39/38
8,2021/7/9/3/53/30
4,2020/3/6/15/32/45
12,2020/10/15/10/37/39
9,2020/10/7/12/51/30
2,2020/7/11/0/43/12
11,2022/9/5/11/13/39
13,2020/10/5/4/38/0
11,2021/12/13/20/50/6
17,2020/8/6/7/13/2
10,2022/1/15/23/31/4
18,2020/2/6/1/30/21
10,2020/1/1/3/19/18
14,2022/6/2/16/9/10
18,2022/12/10/3/35/1
7,2022/2/13/18/53/13
11,2021/3/4/8/24/3
14,2022/1/16/19/28/2
1,2021/9/3/4/5/44
18,2020/5/24/10/55/7
8,2021/1/24/8/10/57
7,2020/8/25/10/26/22
17,2021/3/20/12/45/41
18,2020/11/23/9/29/34
12,2020/12/28/23/55/16
19,2022/8/25/8/11/39
17,2022/4/4/6/40/11
16,2021/4/8/7/5/3
9,2020/10/14/10/43/30
12,2021/11/26/18/15/37
14,2020/8/11/11/53/31
11,2021/10/20/18/27/40
12,2021/3/9/10/28/4
13,2022/8/14/9/44/45
4,2021/7/18/7/24/47
1,2021/2/25/0/17/30
17,2022/8/21/14/3/16
2,2021/4/17/11/55/41
12,2021/6/19/16/9/11
2,2022/10/13/14/27/1
13,2021/8/13/4/39/36
5,2021/2/19/18/36/42
8,2020/7/8/19/27/53
6,2021/8/3/3/27/13
19,2020/6/14/5/2/53
12,2020/8/20/4/48/52
14,2020/11/17/6/21/15
17,2022/10/8/4/19/31
3,2022/7/2/3/50/46
3,2022/12/25/9/53/14
18,2022/1/22/19/38/50
12,2021/12/13/16/20/39
15,2022/5/15/11/4/20
4,2021/10/7/0/19/58
12,2021/10/11/6/14/40
7,2022/4/10/23/23/5
11,2020/3/18/16/15/10
14,2021/12/23/4/21/31
12,2021/5/20/5/34/32
2,2022/10/25/11/15/22
15,2021/10/23/20/41/59
13,2022/9/10/10/38/44
15,2020/12/25/17/51/9
11,2020/7/27/1/45/42
1,2022/5/15/13/20/33
3,2020/7/25/3/47/0
3,2022/3/1/20/53/44
9,2022/2/6/12/52/37
5,2020/7/28/22/42/59
17,2022/6/23/13/21/57
19,2022/10/25/2/5/38
19,2020/5/7/21/24/0
11,2022/1/21/16/59/21
19,2022/9/19/9/4/23
5,2022/2/5/14/40/47
17,2020/11/12/7/21/59
5,2022/4/7/9/26/20
9,2022/8/17/1/50/35
16,2021/11/21/11/8/43
19,2022/8/27/6/41/3
11,2021/3/25/12/11/4
15,2021/8/18/14/41/4
8,2022/7/27/21/12/10
19,2021/7/21/7/22/46
19,2022/1/14/8/47/1
4,2020/3/19/17/23/35
1,2022/10/15/18/4/34
11,2022/6/8/22/11/48
12,2022/4/1/20/25/3
4,2022/4/2/6/27/26
9,2022/5/7/0/14/10
8,2021/10/11/18/1/28
11,2022/5/26/16/42/24
18,2020/2/20/10/20/41
19,2021/3/25/20/8/43
5,2020/6/2/21/33/52
16,2022/11/23/10/11/20
8,2020/10/5/15/45/28
8,2020/2/10/10/37/57
2,2020/6/8/15/6/58
15,2021/5/25/5/28/29
17,2021/8/22/16/28/7
19,2020/6/21/19/39/48
5,2021/8/17/20/11/22
3,2022/5/9/3/18/30
19,2022/10/27/20/36/11
17,2020/6/22/12/48/54
5,2021/2/22/19/49/14
10,2022/3/17/20/24/39
7,2020/5/28/18/3/29
13,2020/4/25/6/13/7
7,2020/9/5/22/13/28
14,2020/6/9/16/16/22
8,2021/2/17/6/3/55
13,2021/4/13/23/40/0
13,2022/1/16/1/47/49
12,2020/8/10/7/27/2
6,2020/3/15/6/10/43
17,2021/2/27/2/55/4
4,2020/10/4/14/45/54
14,2022/11/7/16/6/55
5,2022/11/18/20/9/59
16,2020/8/12/20/5/12
19,2021/10/23/13/37/24
14,2021/11/1/12/2/44
12,2021/2/25/18/16/6
6,2022/5/25/17/42/45
13,2022/7/10/17/0/51
11,2021/9/23/8/2/56
12,2022/4/22/11/51/18
17,2020/6/6/5/52/51
6,2021/1/12/6/36/55
17,2021/3/25/14/38/26
15,2020/5/15/20/37/49
7,2021/7/11/18/0/29
10,2020/12/27/3/23/12
17,2021/3/28/3/44/52
12,2021/1/15/6/19/6
14,2021/1/8/9/21/3
11,2020/3/22/0/50/27
16,2021/3/28/7/19/11
11,2022/7/10/20/32/8
10,2021/8/13/9/5/51
7,2022/12/13/22/8/6
19,2022/7/25/9/56/20
16,2020/9/7/11/13/42
4,2021/7/25/23/22/54
2,2021/2/1/19/5/37
12,2022/2/6/14/12/52
17,2020/7/23/12/38/53
10,2021/6/20/1/27/19
14,2022/6/18/1/36/21
19,2021/7/25/5/56/51
2,2022/2/17/9/29/4
11,2021/10/9/17/1/50
16,2020/12/21/15/0/7
17,2021/4/22/2/14/24
3,2021/4/2/21/0/13
14,2021/9/22/0/52/25
11,2020/9/5/18/56/25
15,2022/9/6/17/14/49
1,2021/4/10/0/9/16
6,2020/6/11/6/49/41
13,2022/10/7/19/56/56
12,2020/2/10/0/35/51
15,2022/8/5/16/29/10
17,2021/9/22/13/24/42
2,2020/3/16/21/54/18
14,2020/7/23/7/59/55
2,2020/2/17/7/45/28
2,2020/5/27/23/25/18
2,2022/1/3/11/3/10
17,2022/11/4/13/40/42
19,2020/9/5/16/17/26
2,2022/9/18/0/26/6
7,2022/6/6/17/30/55
7,2020/5/25/21/55/25
18,2022/10/17/6/25/1
16,2022/6/25/0/47/46
7,2021/1/26/16/2/23
12,2021/12/12/8/23/12
4,2020/4/10/10/28/16
2,2021/2/28/11/47/17
14,2020/9/15/8/31/7
9,2020/1/15/3/3/20
5,2021/10/26/7/6/38
12,2021/12/27/6/27/52
19,2020/7/17/18/52/48
8,2020/8/19/19/52/9
9,2021/8/13/4/58/47
2,2020/1/24/18/21/52
9,2021/1/24/10/25/35
16,2020/1/13/1/5/54
11,2021/11/24/6/37/5
14,2022/7/10/13/37/55
10,2022/10/24/3/44/15
5,2020/1/20/11/34/43
5,2021/11/14/6/8/19
3,2021/12/7/4/51/20
15,2021/6/16/6/9/38
7,2021/3/6/15/44/20
8,2020/3/10/14/40/44
15,2020/7/3/5/57/58
18,2022/10/20/8/16/25
13,2022/6/18/14/54/5
2,2021/6/13/4/19/43
3,2022/5/11/14/5/52
17,2020/4/27/5/53/21
12,2021/6/2/22/46/34
3,2020/10/18/17/39/54
15,2022/10/1/13/24/3
2,2020/4/21/6/56/10
7,2020/4/14/16/25/19
6,2021/6/2/20/22/24
1,2021/5/18/12/7/45
5,2020/2/8/3/31/17
9,2021/2/20/23/52/33
12,2021/9/22/1/55/0
18,2021/2/10/14/23/48
1,2022/10/23/11/4/49
4,2021/5/16/3/57/21
3,2020/11/20/0/14/13
18,2020/1/27/0/15/34
12,2021/9/22/21/0/39
16,2021/3/7/10/0/58
5,2020/8/22/0/45/21
2,2020/7/2/10/31/19
13,2021/9/2/18/16/41
3,2022/1/20/9/36/4
5,2021/7/8/9/10/38
7,2022/2/4/23/2/51
12,2021/7/12/15/18/47
6,2021/6/4/16/53/37
1,2020/3/27/7/54/17
12,2021/8/22/19/26/40
19,2021/3/18/18/25/8
16,2021/11/16/14/15/7
11,2022/12/26/18/1/27
15,2020/4/21/3/47/48
16,2021/2/12/10/38/26
13,2021/2/11/3/47/41
7,2021/11/27/23/33/22
18,2020/8/5/21/20/12
8,2022/7/19/0/7/8
14,2022/2/14/0/12/54
11,2022/12/20/16/57/49
15,2021/5/2/23/2/23
12,2021/3/14/10/21/51
3,2021/1/25/1/34/8
1,2020/6/8/20/0/17
2,2021/7/23/17/11/49
19,2021/5/12/13/32/1
9,2021/6/14/23/55/7
3,2022/6/8/13/58/45
7,2021/3/3/21/49/29
13,2022/6/19/5/25/0
17,2022/9/26/12/14/28
3,2021/7/18/21/41/52
10,2020/1/28/23/27/31
16,2022/12/2/20/4/32
4,2020/11/11/0/39/51
1,2020/2/23/8/40/1
17,2022/8/13/5/48/22
10,2020/11/1/11/27/56
2,2020/7/22/1/33/46
17,2021/7/22/20/30/8
11,2020/4/25/14/33/37
3,2022/8/1/23/15/1
12,2022/11/5/12/52/1
16,2020/7/2/8/5/1
12,2022/11/14/7/38/50
5,2020/8/13/21/17/2
2,2020/9/23/7/3/21
11,2022/11/4/17/1/43
18,2022/12/1/9/54/16
5,2020/10/3/3/30/56
11,2021/12/7/1/20/2
1,2022/12/4/11/52/38
15,2022/6/10/19/4/38
1,2022/7/3/3/3/21
5,2022/4/20/14/29/16
12,2021/4/19/18/0/30
8,2020/6/16/0/4/57
12,2021/8/7/21/38/25
19,2021/2/13/9/32/58
9,2021/12/1/15/16/55
10,2022/12/26/9/32/51
9,2021/11/25/9/1/19
13,2021/4/15/11/35/51
11,2022/4/25/3/3/25
12,2022/8/6/0/16/17
6,2020/12/5/22/16/44
11,2022/1/27/6/58/9
4,2021/11/23/14/27/22
19,2022/8/7/20/10/29
9,2020/1/10/9/56/8
3,2021/2/20/2/15/45
12,2020/2/13/7/31/42
4,2020/10/13/18/32/12
7,2020/10/21/23/40/29
18,2022/6/12/11/11/53
9,2020/12/20/7/20/54
17,2022/3/15/20/55/54
16,2020/12/16/21/53/59
11,2020/7/20/9/54/58
18,2021/5/25/7/23/38
19,2020/7/20/2/58/59
13,2022/10/15/17/15/45
15,2020/10/26/22/19/33
8,2021/9/17/22/35/34
11,2020/11/20/11/52/8
9,2021/1/6/20/31/27
6,2022/7/7/13/51/22
6,2020/10/9/9/31/11
12,2021/4/20/19/27/17
3,2021/9/18/18/0/40
11,2022/7/21/11/22/54
17,2021/2/19/8/46/26
1,2022/4/5/18/43/54
4,2022/3/28/1/49/22
1,2021/5/23/15/6/21
14,2022/2/19/14/45/28
15,2020/4/2/10/53/46
18,2022/12/24/15/22/4
9,2021/10/11/4/15/4
2,2022/6/23/6/18/41
13,2022/8/11/2/38/24
16,2020/4/1/10/39/32
8,2022/12/8/15/4/58
19,2020/4/28/7/10/10
15,2020/2/18/6/21/2
8,2020/1/25/14/17/38
3,2021/8/2/19/48/51
2,2021/4/4/18/11/58
9,2021/10/1/7/6/29
14,2021/9/27/9/41/14
1,2022/6/21/4/6/32
6,2021/3/5/22/1/44
19,2020/9/19/11/38/33
9,2021/1/26/7/51/12
9,2020/8/4/17/36/38
2,2022/12/22/9/36/37
14,2020/7/18/5/44/17
2,2021/11/8/20/3/45
18,2020/6/25/20/52/32
4,2021/1/27/16/0/7
8,2022/4/4/11/57/22
11,2020/5/27/22/37/22
8,2021/4/21/11/46/59
11,2021/9/23/8/24/24
17,2021/5/19/11/49/38
13,2020/1/1/9/52/0
5,2021/4/13/7/52/13
17,2021/11/22/3/27/2
17,2021/2/7/5/4/5
18,2021/7/19/12/47/39
2,2021/1/20/21/0/2
10,2020/5/3/23/18/40
15,2022/2/16/0/38/47
17,2021/9/2/22/0/45
17,2022/8/16/20/13/28
16,2022/5/17/22/10/50
1,2020/1/1/22/54/36
3,2021/1/20/12/42/18
15,2022/10/14/19/9/48
16,2022/1/11/6/45/6
15,2020/1/18/19/40/41
9,2022/8/7/15/39/46
2,2022/2/5/22/9/19
2,2022/2/27/3/15/24
17,2022/12/22/17/4/10
8,2021/10/22/18/53/20
15,2021/9/24/13/55/58
7,2020/9/6/4/5/55
7,2020/7/19/4/55/54
15,2021/2/10/23/50/10
16,2020/7/16/11/51/15
5,2020/6/24/15/21/44
10,2022/9/7/8/43/49
8,2022/4/19/1/24/18
10,2021/10/6/12/55/24
10,2022/3/12/8/42/55
8,2022/10/14/4/55/4
5,2022/12/23/9/18/57
12,2022/8/8/3/29/5
10,2022/6/12/10/16/23
7,2022/8/24/20/6/22
6,2022/7/26/10/14/26
14,2020/12/22/8/45/4
7,2022/4/21/0/17/19
2,2022/8/25/23/4/12
14,2022/11/16/8/22/47
19,2022/1/19/15/39/54
17,2020/3/23/8/3/25
2,2021/7/27/7/36/1
3,2022/5/6/18/54/27
17,2021/11/6/12/19/42
19,2020/1/20/22/6/41
10,2020/9/22/4/40/46
11,2021/3/21/13/46/14
7,2021/2/28/19/30/57
18,2020/9/21/17/7/34
8,2021/12/26/20/11/1
19,2020/11/16/16/31/51
8,2022/10/11/21/51/36
13,2020/11/16/22/47/59
5,2022/1/10/20/38/2
18,2021/9/3/0/29/41
14,2020/8/17/7/14/28
1,2021/8/18/10/14/0
16,2020/3/27/23/44/47
5,2022/1/4/17/1/36
11,2020/11/21/18/38/30
16,2021/11/4/22/14/8
16,2021/11/21/17/19/38
9,2020/8/6/11/5/38
8,2022/6/16/21/54/4
7,2020/8/25/17/53/50
2,2022/9/1/9/10/5
4,2022/11/16/3/42/55
2,2020/6/19/21/2/34
6,2022/5/16/5/19/7
12,2020/1/1/16/15/1
4,2020/5/15/5/44/21
9,2021/8/4/0/52/47
5,2022/2/5/0/30/34
4,2022/8/1/13/16/12
7,2021/5/1/18/30/30
5,2022/10/22/20/20/38
11,2022/12/3/20/45/13
11,2022/11/24/16/14/27
19,2022/10/24/20/45/31
18,2021/5/26/15/12/30
16,2021/1/6/5/53/15
16,2020/10/23/0/44/4
19,2021/12/27/18/41/24
7,2021/4/21/22/19/10
2,2022/1/22/14/53/59
17,2020/1/10/0/3/59
15,2020/5/2/19/55/21
5,2021/10/11/5/48/24
12,2021/10/23/18/54/1
14,2021/11/27/22/15/55
16,2022/8/17/16/52/47
11,2022/10/22/19/44/57
6,2022/5/8/13/58/59
7,2022/8/12/18/46/37
16,2021/8/13/3/19/8
6,2022/11/19/17/26/57
9,2020/3/20/15/52/17
15,2021/3/13/21/13/3
6,2020/12/5/13/16/42
13,2020/5/13/20/16/11
8,2021/1/23/14/0/40
18,2022/2/3/16/49/14
5,2020/12/20/10/57/54
7,2022/12/28/22/32/2
13,2021/6/28/16/40/50
10,2020/1/26/3/49/9
10,2020/3/25/8/29/29
14,2020/4/21/18/35/23
16,2022/1/21/4/59/36
4,2022/3/17/19/23/43
6,2022/5/7/7/20/6
9,2022/8/15/7/57/2
3,2022/5/19/10/43/53
10,2020/2/6/19/46/26
4,2020/7/9/4/44/21
2,2020/12/16/21/18/56
8,2022/3/9/5/49/56
9,2021/12/4/14/6/47
7,2020/4/5/15/49/18
2,2022/11/21/9/33/38
12,2020/12/9/10/30/2
7,2021/6/25/20/59/30
15,2021/3/17/23/39/9
1,2020/8/9/6/9/36
12,2021/2/16/5/30/52
9,2022/8/11/1/15/37
2,2021/2/11/3/37/43
16,2021/4/2/7/23/26
3,2021/3/14/19/36/19
1,2021/1/11/16/56/21
11,2022/11/5/3/36/10
17,2022/7/17/6/16/56
12,2021/12/23/1/43/18
11,2021/12/15/0/8/52
15,2020/6/7/19/34/13
6,2020/7/16/12/35/9
8,2022/4/28/10/59/44
9,2020/11/15/11/25/27
6,2021/7/26/16/52/46
6,2021/3/27/14/19/48
5,2022/3/12/12/50/22
18,2020/2/5/1/31/47
14,2021/1/11/19/27/35
4,2020/9/9/15/48/27
7,2022/6/7/13/38/16
8,2020/7/1/6/22/30
7,2022/2/9/15/13/0
18,2022/1/16/13/3/19
17,2020/10/9/15/33/20
7,2022/4/8/12/7/24
6,2021/11/10/22/31/49
1,2022/1/26/4/34/33
2,2022/1/7/21/3/23
17,2020/3/24/0/48/13
18,2020/11/9/12/14/42
8,2022/8/9/22/48/0
5,2022/11/2/5/18/17
7,2022/11/23/11/25/11
5,2021/12/8/13/19/1
3,2020/12/16/19/58/47
14,2021/12/12/5/31/31
19,2020/12/4/16/27/46
2,2021/2/15/2/35/56
19,2022/9/23/3/27/43
4,2022/11/23/7/32/37
7,2021/10/12/19/48/32
7,2021/8/7/18/21/53
6,2022/10/17/5/33/36
7,2020/7/14/12/10/56
9,2022/9/1/4/16/59
13,2022/7/25/18/50/47
1,2020/10/15/10/44/55
16,2022/2/9/21/3/5
8,2021/10/25/5/6/10
17,2022/4/25/7/15/54
19,2020/6/11/23/39/33
12,2021/2/25/22/43/39
13,2020/1/24/20/11/27
15,2021/2/20/16/31/20
16,2022/6/17/9/39/48
3,2021/5/1/13/32/22
12,2022/5/10/8/50/58
9,2021/3/10/14/16/42
6,2020/3/4/12/49/33
5,2020/12/11/16/26/40
2,2020/7/7/21/33/37
9,2021/5/12/11/22/16
1,2022/1/5/11/23/29
8,2021/2/27/5/15/45
13,2022/6/20/15/54/24
5,2022/9/17/16/26/32
19,2021/11/20/22/28/50
17,2021/1/15/12/11/54
14,2022/7/27/21/17/43
7,2022/2/12/3/48/53
1,2022/5/10/0/21/4
3,2021/3/7/2/53/20
19,2022/5/21/23/5/13
19,2020/7/3/12/26/6
6,2022/10/22/4/58/44
17,2020/3/17/18/49/0
14,2021/2/9/20/56/51
17,2022/3/5/0/18/1
9,2022/10/5/12/27/33
6,2021/10/13/0/43/37
8,2022/12/19/23/4/44
19,2021/7/19/16/52/47
18,2022/3/9/6/17/6
18,2020/5/27/12/19/9
6,2020/2/28/1/44/17
4,2022/3/10/23/30/39
9,2022/10/7/8/30/4
2,2022/9/18/7/0/44
19,2022/12/14/8/48/1
1,2020/12/17/5/9/40
9,2022/6/4/4/33/13
4,2020/3/7/15/0/38
13,2022/12/18/12/50/0
1,2020/4/4/17/37/36
17,2022/4/14/5/22/16
8,2020/1/25/1/38/34
2,2022/3/16/8/49/32
2,2022/9/4/3/58/25
2,2022/5/8/2/26/58
19,2021/5/28/22/57/29
9,2020/10/6/3/27/39
11,2021/5/26/8/5/49
12,2020/6/11/0/7/27
8,2021/8/3/17/14/15
4,2020/1/27/0/37/47
6,2022/5/18/6/48/55
9,2020/3/17/3/45/17
1,2022/1/9/13/46/43
18,2022/7/3/19/1/58
14,2021/6/5/8/12/14
8,2021/2/13/23/38/55
16,2022/9/15/12/0/42
4,2022/2/24/3/37/41
9,2020/11/13/8/47/17
1,2021/8/21/3/6/36
16,2021/8/14/21/11/34
13,2021/8/26/22/0/43
8,2022/3/16/20/3/19
4,2020/1/6/22/1/23
10,2020/1/12/17/52/41
12,2020/8/15/8/43/52
13,2022/2/25/1/27/21
15,2020/3/9/13/43/34
7,2021/1/22/3/56/49
12,2022/12/9/11/0/39
8,2020/6/16/9/52/41
8,2020/11/7/8/38/11
16,2020/11/2/6/48/54
11,2020/4/1/10/54/59
9,2020/6/26/20/41/4
4,2021/11/4/12/16/40
6,2020/11/22/21/18/50
7,2020/3/22/22/35/37
6,2022/8/5/0/29/27
18,2020/7/21/8/56/59
11,2020/10/13/12/56/26
1,2021/4/19/17/30/43
9,2022/12/22/0/57/13
16,2021/7/7/14/59/25
19,2021/3/2/14/8/51
3,2020/12/9/20/25/52
1,2021/4/9/11/37/14
1,2020/12/3/7/22/1
16,2020/12/24/19/38/37
2,2020/12/2/11/17/17
13,2020/7/7/7/54/53
17,2022/6/15/4/49/9
18,2020/9/2/11/40/58
11,2022/3/2/20/31/4
12,2021/2/14/2/6/27
3,2020/11/18/21/57/5
19,2020/5/23/0/47/32
13,2020/8/17/8/29/11
5,2022/3/26/17/45/45
13,2020/8/20/7/55/34
5,2020/10/13/20/55/28
11,2021/4/22/4/59/8
3,2020/11/23/23/56/2
11,2020/8/18/18/13/16
3,2020/11/15/16/41/39
4,2020/2/7/10/13/14
2,2022/6/12/13/20/30
2,2021/10/11/21/30/48
9,2022/5/7/7/50/53
14,2022/5/3/19/33/25
11,2022/5/22/0/25/18
12,2021/4/25/9/17/3
14,2020/6/4/11/6/30
10,2021/9/16/16/15/5
3,2022/11/8/23/45/33
6,2020/3/12/19/59/16
4,2020/7/19/12/37/54
16,2021/5/20/3/28/34
18,2021/7/14/10/9/39
16,2022/12/25/22/34/23
1,2021/3/23/0/5/24
5,2022/10/2/22/57/18
14,2021/12/19/13/17/40
5,2020/10/12/21/39/50
8,2021/12/3/19/37/31
11,2022/6/5/17/35/4
19,2020/11/3/5/34/31
2,2022/8/20/2/7/53
12,2020/12/6/14/47/2
10,2022/6/11/14/14/33
8,2021/7/22/1/43/0
4,2022/2/16/2/34/7
16,2020/10/1/15/48/29
16,2022/6/2/19/43/56
19,2020/2/22/2/34/18
12,2020/3/23/15/14/44
7,2020/1/25/19/2/1
19,2020/11/13/11/40/18
6,2020/7/7/20/48/33
17,2020/11/15/0/38/36
5,2021/1/5/6/34/55
1,2022/2/8/16/10/29
16,2021/5/4/13/10/50
9,2021/5/3/0/50/54
12,2022/1/26/11/37/2
13,2022/11/22/3/9/50
17,2021/11/7/12/13/59
8,2020/1/19/2/52/19
5,2022/4/21/18/20/52
3,2020/11/27/23/13/15
16,2022/9/11/22/27/4
15,2022/7/3/3/44/28
8,2021/2/13/14/44/14
8,2022/8/15/7/33/53
2,2020/9/13/22/40/43
4,2021/5/20/7/41/11
13,2021/9/9/21/36/20
11,2021/4/4/3/12/4
12,2021/12/5/17/31/26
17,2021/10/1/14/22/22
9,2020/10/15/18/2/18
2,2020/8/15/9/58/37
10,2020/12/21/4/28/39
13,2021/11/19/2/22/59
9,2020/4/20/8/7/13
1,2022/12/11/13/34/14
14,2021/11/21/13/7/46
1,2020/1/9/14/13/56
14,2021/9/7/5/59/14
6,2022/4/12/10/48/48
10,2020/2/9/8/52/49
15,2021/4/1/0/39/18
11,2021/1/28/7/45/39
19,2021/4/23/10/16/14
7,2021/3/1/7/24/18
5,2020/3/19/4/6/32
10,2022/3/5/11/35/41
7,2021/9/27/11/29/23
2,2022/4/1/8/28/46
3,2021/10/11/7/0/6
11,2022/12/14/16/46/43
15,2020/8/12/15/28/0
12,2022/3/5/22/30/1
9,2021/2/14/2/36/40
2,2022/4/9/0/48/42
19,2021/7/1/18/39/48
4,2022/6/6/14/30/34
15,2022/9/2/11/5/9
6,2022/2/28/20/45/41
14,2021/1/21/6/28/24
12,2021/12/27/20/35/6
14,2020/12/18/19/12/8
6,2021/10/8/2/26/53
4,2022/8/28/2/12/34
5,2021/12/11/13/46/46
3,2021/12/4/10/14/33
5,2021/5/5/8/0/59
9,2022/1/20/5/7/10
8,2022/3/24/7/52/31
7,2021/6/1/8/20/53
15,2021/4/3/8/56/44
19,2021/10/17/18/1/22
3,2020/9/3/5/35/25
9,2021/3/7/12/25/41
1,2021/3/24/6/7/14
15,2022/7/6/3/10/41
16,2020/9/22/10/34/55
1,2020/10/20/20/47/52
4,2021/7/7/19/16/58
19,2022/7/10/19/32/35
15,2020/5/6/11/48/35
10,2021/11/10/12/21/35
6,2020/6/8/11/50/7
8,2022/2/1/23/55/33
3,2020/4/21/21/43/4
17,2022/8/14/1/35/31
17,2022/3/28/8/56/38
3,2022/3/7/19/15/12
3,2022/5/7/10/40/19
4,2022/7/19/22/59/45
15,2022/8/11/13/59/29
13,2021/10/11/0/26/4
9,2022/10/5/8/10/8
2,2021/6/23/13/15/58
18,2021/11/8/12/4/14
7,2020/5/4/14/11/23
19,2020/9/3/1/56/11
2,2020/5/13/0/4/44
12,2021/10/8/20/10/54
6,2021/3/14/2/44/41
13,2021/12/9/10/48/43
6,2020/3/4/13/36/7
3,2020/10/21/3/45/21
14,2020/7/16/23/37/13
15,2020/12/23/15/17/49
11,2022/2/7/20/28/7
7,2020/2/16/19/25/17
7,2021/4/13/1/28/27
16,2020/9/6/3/14/35
12,2020/8/14/13/14/34
3,2020/2/22/9/27/40
9,2020/2/2/12/17/46
10,2020/12/28/19/46/19
3,2022/8/7/20/1/39
5,2021/2/18/3/55/3
11,2021/10/27/12/4/38
3,2022/10/12/0/30/29
3,2022/1/4/15/21/11
5,2021/10/24/11/32/29
19,2020/3/13/5/48/58
17,2020/12/14/12/24/28
14,2021/7/8/19/18/29
2,2020/9/13/22/39/9
17,2020/3/10/2/56/59
11,2020/11/12/15/14/6
11,2020/1/12/11/24/52
13,2022/11/22/1/44/6
16,2020/4/6/8/7/37
3,2021/6/9/19/11/34
17,2021/11/15/6/48/1
19,2022/6/23/22/27/56
11,2021/1/28/7/16/57
19,2020/6/11/20/51/22
14,2022/4/26/13/29/57
8,2020/10/26/18/3/28
8,2021/4/14/21/30/56
7,2022/7/5/0/17/41
2,2020/9/13/16/9/58
18,2022/10/9/2/38/21
16,2022/6/21/22/45/36
18,2021/10/3/12/48/45
7,2021/8/19/3/34/58
13,2022/6/3/13/10/11
18,2020/5/10/15/1/49
10,2022/10/28/12/55/49
19,2020/1/8/23/4/51
13,2020/12/26/17/31/29
15,2020/6/18/15/55/40
6,2020/2/12/14/10/32
5,2022/10/5/7/36/37
15,2021/11/15/20/27/11
14,2021/2/8/21/12/40
16,2020/4/11/11/56/51
15,2022/1/17/1/17/56
13,2021/4/28/5/21/58
3,2022/5/27/11/27/3
9,2022/8/14/6/24/57
17,2020/10/10/22/44/39
1,2022/9/23/5/47/25
4,2020/2/2/0/8/1
14,2022/3/18/20/8/6
13,2022/10/2/4/43/52
6,2022/1/22/11/58/46
13,2021/12/2/12/21/20
10,2020/6/21/18/49/40
16,2022/3/3/10/19/59
9,2022/1/2/22/3/51
10,2022/3/24/2/42/7
18,2022/5/6/11/46/24
18,2020/5/28/9/50/59
13,2020/3/27/12/20/47
4,2021/7/20/16/2/55
8,2020/7/19/6/48/33
1,2020/6/20/0/2/58
